x,y,z,predicted_x,predicted_y,predicted_z
32.0,21.5,66.0,32.3987869002109,21.50000000000009,63.47428571428566
10.0,25.4,10.0,9.790476190476182,25.4,8.69047619047618
33.0,21.5,59.0,33.36025324675322,21.552000000000092,57.66857142857147
46.99999999999999,25.4,45.0,46.157652324709574,25.098612244897964,45.27081765225156
49.0,25.4,50.0,48.89904761904776,25.2596,49.997098983280075
32.0,25.4,61.0,32.41655827098861,25.244,59.734285714285576
62.0,21.5,65.0,60.81238095238085,21.50000000000011,64.58285714285704
55.0,21.5,55.0,54.93333333333347,21.500000000000128,55.160000000000124
14.0,21.5,69.0,14.009523809523795,21.500000000000107,68.97333333333339
55.0,21.5,65.0,54.80285714285728,21.50000000000012,64.70857142857133
5.0,25.4,60.0,4.99999999999999,25.4,60.00000000000013
6.0,25.4,20.0,6.319999999999986,25.4,19.99999999999996
18.0,21.5,48.0,19.407719634219305,21.64114285714293,45.49052828701227
37.0,21.5,4.0,36.96092201864217,21.500000000000128,3.999999999999989
45.0,25.4,17.0,44.87999999999994,25.4,17.01523809523806
57.0,21.5,63.0,54.340952380952466,21.552000000000106,64.53619047619038
18.0,21.5,48.0,21.594442472641255,21.589142857142942,48.82641700404856
6.0,25.4,4.0,8.025714285714276,25.395948051948054,4.833333333333323
26.0,25.4,13.0,25.471428571428618,25.03600000000001,14.655238095238095
26.0,25.4,13.0,25.318775510204134,25.385142857142856,12.94095238095241
41.0,25.4,7.0,40.8933415989526,25.4,7.045714285714278
42.0,21.5,46.99999999999999,41.31228622743789,21.700513824884876,42.524461109128815
41.0,21.5,40.0,39.69968745392898,21.511142857142943,41.020590217085896
35.0,25.4,58.00000000000001,35.07988692360998,25.348000000000003,58.20666666666644
3.0,21.5,61.0,3.0571428571428503,21.50000000000011,61.09333333333316
28.0,25.4,4.0,28.014619047619014,25.4,3.9999999999999893
58.00000000000001,25.4,61.0,57.94285714285692,25.4,60.99999999999983
35.0,25.4,58.00000000000001,33.846087972231274,25.379588311688313,57.445623071763706
10.0,25.4,10.0,10.297142857142854,25.4,8.93142857142856
50.0,21.5,48.0,49.98857142857125,21.522285714285804,48.1958687438485
42.0,21.5,23.0,41.93714285714275,21.500000000000092,23.00000000000004
19.0,21.5,62.0,19.696190476190512,21.921518367347026,59.68476190476184
14.0,21.5,57.0,13.999999999999984,21.501644028103144,56.96617142857155
30.0,21.5,55.0,32.410026168317145,21.58914285714295,56.92761904761905
50.0,21.5,48.0,49.98857142857125,21.50749285254017,47.82112782897741
55.0,21.5,55.0,55.00000000000014,21.500000000000128,55.00000000000014
32.0,21.5,66.0,32.12256694407814,23.324291388846714,62.446719709812946
14.0,21.5,57.0,13.999999999999984,21.523929742388855,56.96902857142868
26.0,25.4,13.0,25.49619047619052,25.38514285714286,13.297142857142878
14.0,25.4,68.0,14.087619047619034,25.33314285714286,67.64571428571416
11.0,25.4,37.0,20.46176870748301,24.580380952380967,26.67731025557287
55.0,21.5,65.0,55.00000000000014,21.50000000000012,64.99999999999989
45.0,21.5,11.0,44.99999999999994,21.50000000000012,10.948571428571448
41.0,21.5,40.0,31.894209523809565,21.89000000000009,37.19894214980421
33.0,21.5,59.0,32.764200145040554,21.501650793650885,58.90857142857147
43.0,21.5,55.0,41.920952380952365,21.522285714285804,54.38190476190488
14.0,21.5,69.0,13.999999999999984,21.50000000000011,68.98857142857148
49.0,25.4,50.0,49.07619047619061,25.3990583501006,50.1447596149375
33.0,21.5,19.0,27.631635016280327,22.304929782082397,32.09047619047618
5.0,25.4,13.0,5.1028571428571325,25.4,12.985714285714316
5.0,25.4,46.99999999999999,4.99999999999999,25.4,46.96840547179521
50.0,21.5,48.0,49.999999999999815,21.50749285254017,47.7670916116736
11.0,25.4,37.0,11.436318823156252,25.313362251502245,22.86886563957515
3.0,21.5,61.0,2.999999999999993,21.50000000000011,61.01142857142841
33.0,21.5,19.0,37.77531010462675,23.224987504633624,44.36483846942741
42.0,21.5,23.0,41.83428571428561,21.511142857142953,21.686666666666703
18.0,21.5,37.0,19.50666666666669,21.64485714285722,37.370999086165654
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.999999999999766
45.0,21.5,5.0,44.22571428571424,21.502621848739608,5.0333333333333234
43.0,25.4,67.0,42.99999999999998,25.4,66.97904761904752
46.0,21.5,66.0,46.40571428571434,21.500000000000117,65.77809523809516
55.0,21.5,65.0,55.00095238095251,21.500000000000128,64.98857142857132
45.0,25.4,17.0,44.83714285714279,25.356390175042346,16.96190476190473
5.0,25.4,13.0,5.193333333333323,25.4,13.03238095238098
18.0,21.5,37.0,32.388766724213504,21.682000000000073,35.511175196492964
41.0,21.5,40.0,36.00707226370059,22.01811243490322,41.88054832508868
18.0,21.5,48.0,22.16366395509256,21.5742857142858,46.56289115383738
10.0,25.4,10.0,9.930476190476174,25.4,9.404761904761886
43.0,21.5,55.0,42.49047619047619,21.741428571428653,52.59428571428585
55.0,21.5,55.0,54.93809523809537,21.500000000000128,55.07047619047632
39.0,25.4,19.0,38.9931756189918,25.39912030075188,19.000000000000046
43.0,21.5,60.0,41.23320328227571,21.529714285714373,62.99428571428581
18.0,21.5,25.0,20.160000000000018,21.711714285714365,25.616190476190404
55.0,21.5,65.0,55.00000000000014,21.500000000000117,64.99999999999989
32.0,25.4,61.0,32.34217744737175,25.36941176470588,62.08095238095227
55.0,21.5,55.0,54.81047619047632,21.50000000000012,55.12190476190489
37.0,21.5,4.0,36.953323902472626,21.500000000000128,3.9999999999999893
30.0,21.5,55.0,30.216323798281326,21.505583566760127,54.931428571428704
30.0,21.5,55.0,33.52470767946912,21.83123531330537,43.268734161669244
