x,y,z,predicted_x,predicted_y,predicted_z
37.0,21.5,4.0,36.953976428565376,21.500000000000117,3.9999999999999893
10.0,25.4,10.0,9.919999999999987,25.377714285714287,10.080952380952366
33.0,21.5,19.0,35.16550958086252,22.04971428571435,23.32095238095241
33.0,21.5,59.0,32.718154069202214,21.544571428571516,60.37904761904764
5.0,25.4,46.99999999999999,4.99999999999999,25.4,47.08274274218498
45.0,21.5,11.0,44.99999999999994,21.500000000000117,11.000000000000027
10.0,21.5,68.0,9.99999999999998,21.500000000000117,67.96983193277298
36.0,25.4,13.0,35.67469533108711,25.378254113651327,13.205714285714311
10.0,21.5,68.0,10.076190476190458,21.505064935065043,67.82126050420156
49.0,25.4,50.0,47.39385772350279,24.991525297619056,48.72710745446104
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
21.0,25.4,13.0,22.441904761904734,25.4,12.68095238095241
39.0,25.4,19.0,39.12058191347568,25.38036099230111,19.12666666666671
28.0,25.4,4.0,28.14773948923829,25.4,4.037142857142847
35.0,25.4,58.00000000000001,34.88594663020585,25.128857142857143,58.0295238095236
35.0,21.5,6.0,34.737621199075846,21.500000000000107,6.4371428571428435
18.0,21.5,48.0,22.287619047619067,22.064571428571497,42.108575715065065
43.0,21.5,60.0,41.736163784766354,21.529714285714377,60.41684353741505
36.0,25.4,13.0,35.67469533108711,25.38939697079418,13.000000000000028
28.0,25.4,4.0,28.263929965428776,25.4,4.064761904761894
43.0,25.4,67.0,43.07047619047617,25.36657142857143,66.49999999999991
36.0,25.4,13.0,35.722177946075284,25.383716836734692,13.137142857142882
43.0,21.5,60.0,41.1655868387203,21.570819047619135,62.36000000000007
35.0,21.5,6.0,34.49846942619344,21.500000000000107,6.534285714285701
11.0,25.4,37.0,15.64955610433529,24.859769310508934,38.838368595471444
62.0,21.5,65.0,61.99999999999985,21.50000000000013,64.99999999999989
22.0,25.4,5.0,21.780000000000047,25.4,5.487619047619038
21.0,25.4,13.0,22.404761904761884,25.37028571428571,12.834285714285741
18.0,21.5,25.0,19.393333333333345,21.628761904761987,25.40190476190471
46.99999999999999,25.4,45.0,36.41142857142859,24.317292399718518,42.934299644152816
45.0,25.4,17.0,44.885714285714215,25.4,17.01523809523806
43.0,21.5,60.0,39.693472602357154,21.84542857142865,62.61714285714288
5.0,25.4,13.0,5.274285714285703,25.4,13.169523809523833
38.0,25.4,5.0,37.841991594652214,25.35423469387755,4.996190476190466
38.0,25.4,5.0,37.94601492285853,25.377714285714287,4.993333333333323
22.0,25.4,5.0,22.0076190476191,25.4,4.99999999999999
5.0,25.4,46.99999999999999,5.5733333333333235,25.398806122448978,47.0242711876419
42.0,21.5,23.0,41.999999999999886,21.50000000000009,23.24571428571432
28.0,25.4,4.0,28.010079625292715,25.4,4.062857142857132
49.0,25.4,50.0,47.20761904761917,25.039714285714293,47.8239285610856
50.0,21.5,48.0,49.93456983748135,21.500000000000103,48.1396027473008
35.0,21.5,6.0,34.21372252518785,21.58503397722901,6.731428571428557
14.0,21.5,57.0,14.028571428571414,21.500000000000103,57.014285714285826
6.0,25.4,4.0,6.036190476190462,25.4,4.019047619047608
42.0,25.4,7.0,41.80770266956166,25.4,6.968571428571421
58.00000000000001,25.4,61.0,57.999999999999766,25.39891289198606,61.00571428571413
46.0,21.5,66.0,46.02285714285722,21.50000000000011,65.9761904761904
19.0,21.5,62.0,19.925158221623363,21.623922077922156,55.239745107749314
32.0,25.4,61.0,32.599817096660004,25.15114285714286,61.47047619047607
19.0,21.5,62.0,19.44000000000004,21.57800000000009,61.9580952380951
32.0,21.5,66.0,31.92768645889155,21.615142857142946,64.99333333333324
3.0,21.5,61.0,2.999999999999993,21.500000000000117,60.99999999999983
26.0,25.4,3.0,25.471428571428632,25.398217142857142,3.2114285714285637
19.0,21.5,62.0,19.9666666666667,21.555714285714366,56.07375886524822
11.0,25.4,6.0,10.690476190476215,25.4,6.390476190476177
45.0,21.5,11.0,43.85482878544672,21.50000000000011,10.66952380952383
37.0,21.5,4.0,36.93930669459787,21.506649180327976,4.671428571428558
49.0,25.4,50.0,49.005714285714426,25.39893242087254,49.943952075484326
33.0,21.5,59.0,31.811287926632797,21.53933489461367,58.798238747553874
18.0,21.5,25.0,23.12571428571432,21.630000000000084,31.282857142857136
41.0,21.5,15.0,39.891487112940084,21.768910003404304,17.54957142857146
36.0,25.4,13.0,35.70761732455716,25.4,13.000000000000028
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
19.0,21.5,62.0,19.062857142857183,21.552000000000092,60.09619047619039
32.0,25.4,61.0,34.49136626006774,24.67417904761906,61.0561904761904
46.99999999999999,25.4,45.0,41.43257514113199,24.831998279968886,37.85486934088151
49.0,25.4,50.0,49.03428571428586,25.387388147927417,49.76791572916553
18.0,21.5,37.0,19.85333333333335,21.99771428571436,34.858095238095245
52.0,25.4,56.0,52.000000000000114,25.4,55.99999999999994
42.0,21.5,46.99999999999999,34.60087912087916,21.515042857142948,45.57661691542297
50.0,21.5,62.0,50.02666666666648,21.50000000000012,61.893333333333175
35.0,25.4,58.00000000000001,34.288170424467125,25.190217142857144,56.590476190476046
35.0,21.5,6.0,34.7157725461138,21.501505791505895,6.083809523809509
6.0,25.4,4.0,6.0533333333333195,25.4,4.045714285714275
11.0,25.4,6.0,10.691428571428588,25.4,6.5638095238095095
5.0,25.4,60.0,5.084761904761895,25.366571428571426,60.251428571428676
62.0,21.5,65.0,61.99999999999985,21.500000000000114,64.99999999999989
49.0,25.4,50.0,47.5257142857144,25.23934025974026,48.94741301566469
62.0,21.5,65.0,58.594285714285654,21.50000000000013,62.88285714285707
36.0,25.4,13.0,35.914173671814694,25.4,12.992380952380982
39.0,25.4,19.0,39.1990739342058,25.4,19.10476190476195
49.0,25.4,50.0,48.88761904761918,25.4,49.82570918324144
26.0,25.4,3.0,24.862285714285772,25.4,4.419999999999992
46.99999999999999,25.4,45.0,41.896064377258476,23.9181136173768,43.055418892671085
18.0,21.5,37.0,21.048769738668497,22.91052823598394,41.597632684038615
5.0,25.4,13.0,5.64190476190475,25.4,13.587619047619057
33.0,21.5,59.0,33.13968794555639,21.5482857142858,59.48571428571432
5.0,25.4,13.0,6.408571428571415,25.4,12.18285714285716
33.0,21.5,59.0,32.83070689526307,21.50000000000009,60.08666666666671
28.0,25.4,4.0,28.208235887571025,25.4,4.63999999999999
30.0,21.5,55.0,26.940538195051452,21.600285714285803,52.07428571428575
45.0,21.5,5.0,44.99999999999994,21.500000000000107,4.99999999999999
38.0,25.4,5.0,37.94923132453442,25.4,4.99999999999999
49.0,25.4,50.0,48.811428571428706,25.36285714285714,50.099639514224265
45.0,21.5,5.0,44.99999999999994,21.500000000000107,5.095238095238086
36.0,25.4,13.0,35.742427438722984,25.4,12.931428571428599
41.0,21.5,15.0,40.79028866811457,21.516877814919155,15.04000000000003
43.0,21.5,55.0,42.554961175585944,21.97898070714187,52.078482335136336
19.0,21.5,62.0,19.416190476190522,21.51857142857152,61.63619047619037
14.0,25.4,28.0,14.313333333333324,25.277428571428572,28.96380952380951
33.0,21.5,59.0,32.982709078968014,21.77857142857151,59.17904761904765
33.0,25.4,66.0,32.784858479226564,25.4,65.46857142857135
42.0,21.5,46.99999999999999,40.21333333333329,21.526000000000092,43.501362936691145
33.0,21.5,19.0,34.626832291580726,23.126691945042325,35.74550850091097
55.0,21.5,65.0,54.94476190476204,21.500000000000117,64.95333333333323
33.0,25.4,66.0,31.302210137284778,25.08004910714287,64.48476190476183
33.0,21.5,10.0,33.397142373789556,21.50000000000011,9.293333333333319
45.0,25.4,17.0,44.95538138717171,25.39329026745945,16.999999999999968
14.0,21.5,69.0,14.027619047619035,21.500000000000114,68.74380952380957
26.0,25.4,3.0,25.542857142857205,25.4,3.209523809523802
50.0,21.5,62.0,50.64666666666653,21.500000000000128,61.276190476190365
22.0,25.4,5.0,22.403809523809574,25.4,4.796190476190467
46.99999999999999,25.4,45.0,32.557128487812044,24.005098130352323,43.17970153586444
42.0,25.4,7.0,41.426339933004606,25.39257142857143,6.999047619047611
62.0,21.5,65.0,61.99999999999985,21.50000000000013,64.99999999999989
55.0,21.5,65.0,54.94285714285728,21.500000000000117,64.89714285714277
26.0,25.4,13.0,22.983809523809565,25.4,14.197142857142866
35.0,21.5,6.0,34.8785908411471,21.568362934363034,5.809523809523796
43.0,21.5,60.0,41.902250846559795,21.55571428571437,60.090476190476295
41.0,25.4,7.0,41.131966662878426,25.4,6.92761904761904
39.0,25.4,19.0,33.37983442638489,25.082118212672633,19.65333333333338
35.0,21.5,6.0,34.69281432394936,21.500000000000107,6.2476190476190325
58.00000000000001,25.4,61.0,57.999999999999766,25.39891289198606,61.00571428571413
32.0,25.4,61.0,36.50249788814861,25.399477678571426,61.89142857142842
6.0,25.4,4.0,6.119047619047604,25.4,4.1285714285714175
36.0,25.4,13.0,35.21924489103508,25.340982705733918,13.03523809523812
62.0,21.5,65.0,61.99999999999985,21.500000000000114,64.99999999999989
49.0,25.4,50.0,48.845714285714415,25.39257142857143,50.0790983731744
26.0,25.4,3.0,24.88857142857148,25.4,3.336190476190468
10.0,21.5,68.0,9.99999999999998,21.500000000000117,67.96983193277298
39.0,25.4,19.0,38.661434332460935,25.376646706586822,19.765714285714328
18.0,21.5,48.0,18.046666666666688,21.62257142857151,43.99965156794419
19.0,21.5,62.0,24.45428571428574,21.6782857142858,56.77047619047617
26.0,25.4,3.0,25.64571428571434,25.4,3.1485714285714215
7.0,25.4,66.0,7.166666666666662,25.246089879430034,65.89999999999993
28.0,25.4,4.0,28.15990688577657,25.4,5.077142857142847
50.0,21.5,62.0,50.057142857142665,21.50000000000012,61.98285714285701
58.00000000000001,25.4,61.0,57.948571428571206,25.4,61.079999999999835
38.0,21.5,69.0,38.409716115469536,21.500000000000085,68.05523809523818
11.0,25.4,37.0,14.849523809523827,23.19000000000004,38.914209523809525
30.0,21.5,55.0,30.94000009321809,21.66612481058005,54.93537414965999
5.0,25.4,46.99999999999999,5.267619047619037,25.39257142857143,47.295003896625175
43.0,21.5,55.0,43.03769357157235,21.9187811400423,54.171349818814555
18.0,21.5,48.0,18.73523809523811,21.622571428571515,44.86047048042007
21.0,25.4,13.0,20.443809523809485,25.281142857142857,13.273333333333355
41.0,21.5,15.0,40.693041947916335,21.548285714285804,14.867619047619076
50.0,21.5,48.0,49.87174829765047,21.500000000000103,47.74625095718382
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
3.0,21.5,61.0,3.1199999999999934,21.500000000000117,60.99999999999983
52.0,25.4,56.0,52.56000000000006,25.377714285714287,56.579999999999934
58.00000000000001,25.4,61.0,57.599999999999774,25.39891289198606,61.84095238095222
14.0,25.4,68.0,14.515238095238088,25.322,67.31714285714276
14.0,21.5,69.0,14.137142857142845,21.500000000000117,68.97142857142863
26.0,25.4,13.0,24.982857142857174,25.355428571428572,13.188571428571452
7.0,25.4,66.0,6.999999999999993,25.39903105590062,65.99999999999993
41.0,21.5,40.0,34.23236528043086,21.583445263708064,42.68856317487985
30.0,21.5,55.0,32.23868287740632,21.730285714285802,54.86680272108852
